query_num	target_num	ratio
414	554	0.920997920997921
414	696	0.9230769230769231
414	767	0.8690228690228691
414	789	0.9022869022869023
415	142	0.9184100418410042
415	164	0.9497907949790795
415	177	0.9560669456066946
415	209	0.9456066945606695
415	318	0.9748953974895398
415	376	0.9518828451882845
415	625	0.897489539748954
415	727	0.9309623430962343
415	871	0.9037656903765691
416	121	0.9874739039665971
416	122	0.8121085594989561
416	357	0.8434237995824635
416	376	0.8997912317327766
416	377	0.9749478079331941
416	625	0.9331941544885177
416	826	0.9352818371607515
417	275	0.989517819706499
417	304	0.9853249475890985
417	341	0.9727463312368972
417	381	0.9916142557651991
417	452	0.9916142557651991
417	469	0.9517819706498952
417	492	0.960167714884696
417	493	0.9580712788259959
417	543	0.8280922431865828
417	559	0.9412997903563941
418	232	0.9018789144050104
418	263	0.9498956158663883
418	289	0.8225469728601252
418	419	0.7974947807933194
418	454	0.9707724425887265
418	455	0.7745302713987474
418	516	0.8121085594989561
418	620	0.9478079331941545
418	704	0.9269311064718163
419	289	0.964509394572025
419	418	0.7954070981210856
419	420	0.954070981210856
419	454	0.7703549060542797
419	455	0.9770354906054279
419	516	0.9665970772442589
419	576	0.8350730688935282
419	658	0.906054279749478
419	681	0.9373695198329853
420	90	0.9102296450939458
420	289	0.8810020876826722
420	290	0.8789144050104384
420	323	0.8872651356993737
420	419	0.9478079331941545
420	455	0.9686847599164927
420	516	0.9164926931106472
420	576	0.9144050104384134
420	658	0.9665970772442589
420	681	0.9582463465553236
421	160	0.9458333333333333
421	216	0.8041666666666667
421	276	0.8208333333333333
421	292	0.80625
421	326	0.9666666666666667
421	458	0.9520833333333333
421	501	0.9791666666666666
421	867	0.76875
421	969	0.825
422	308	0.9729166666666667
422	423	0.9916666666666667
422	435	0.9520833333333333
422	744	0.9145833333333333
422	768	0.8979166666666667
422	795	0.8375
423	308	0.96875
423	422	0.9916666666666667
423	435	0.9604166666666667
423	651	0.8291666666666667
423	744	0.9166666666666666
423	768	0.9020833333333333
423	795	0.8875
424	102	0.9582463465553236
424	107	0.9895615866388309
424	246	0.7995824634655533
424	293	0.9519832985386222
424	309	0.9457202505219207
424	347	0.837160751565762
424	364	0.8413361169102297
424	409	0.9039665970772442
424	533	0.824634655532359
425	103	0.8242677824267782
425	296	0.9686192468619247
425	349	0.9853556485355649
425	439	0.891213389121339
425	617	0.9163179916317992
425	668	0.9497907949790795
425	747	0.8577405857740585
425	771	0.8807531380753139
425	775	0.8682008368200836
425	776	0.9142259414225942
426	103	0.9329140461215933
426	218	0.8679245283018868
426	296	0.8511530398322851
426	439	0.89937106918239
426	522	0.9916142557651991
426	691	0.9350104821802935
426	712	0.9706498951781971
426	738	0.9517819706498952
427	37	0.7756813417190775
427	428	0.8532494758909853
427	481	0.9664570230607966
427	600	0.870020964360587
427	714	0.7966457023060797
427	724	0.8784067085953878
427	888	0.8867924528301887
428	427	0.8532494758909853
428	481	0.8721174004192872
428	552	0.949685534591195
428	600	0.9727463312368972
428	724	0.9412997903563941
428	888	0.9161425576519916
429	153	0.9770354906054279
429	174	0.9665970772442589
429	206	0.9519832985386222
429	254	0.9958246346555324
429	297	0.826722338204593
429	412	0.7745302713987474
429	553	0.8517745302713987
429	813	0.8684759916492694
429	848	0.9248434237995825
430	195	0.8263598326359832
430	337	0.997907949790795
430	399	0.9832635983263598
431	378	0.9916317991631799
431	432	0.9916317991631799
431	445	0.9832635983263598
431	484	0.8661087866108786
431	805	0.9581589958158996
432	378	0.9979123173277662
432	431	0.9853862212943633
432	433	0.8559498956158664
432	445	0.9895615866388309
432	484	0.9478079331941545
432	805	0.9624217118997912
433	58	0.9748427672955975
433	378	0.9454926624737946
433	432	0.859538784067086
433	445	0.9538784067085954
433	484	0.9853249475890985
433	485	0.8888888888888888
433	511	0.8658280922431866
433	783	0.9077568134171907
433	805	0.9643605870020965
433	898	0.8951781970649895
434	144	0.8875
434	170	0.91875
434	213	0.7958333333333333
434	490	0.9916666666666667
434	609	0.9625
434	679	0.9770833333333333
435	0	0.8935281837160751
435	308	0.9331941544885177
435	422	0.9519832985386222
435	423	0.9561586638830898
435	651	0.906054279749478
435	744	0.9498956158663883
435	768	0.9331941544885177
435	795	0.918580375782881
436	503	0.8778947368421053
436	518	0.8463157894736842
436	563	0.9726315789473684
436	564	0.9557894736842105
436	578	0.9242105263157895
436	652	0.9536842105263158
436	731	0.783157894736842
436	942	0.8652631578947368
437	7	0.7710084033613446
437	708	0.9621848739495799
438	204	0.989517819706499
438	247	0.9937106918238994
438	248	0.9874213836477987
438	249	0.9874213836477987
438	250	0.939203354297694
438	365	0.9748427672955975
438	366	0.9979035639412998
438	390	0.9412997903563941
438	409	0.9308176100628931
438	567	0.949685534591195
439	103	0.95
439	296	0.9479166666666666
439	349	0.93125
439	425	0.89375
439	426	0.8916666666666667
439	522	0.8958333333333334
439	668	0.81875
439	738	0.9041666666666667
439	776	0.8854166666666666
440	55	0.8928571428571429
440	393	0.9789915966386554
440	523	0.9726890756302521
440	654	0.930672268907563
440	781	0.8760504201680672
440	788	0.8382352941176471
440	801	0.9159663865546218
440	830	0.8172268907563025
440	850	0.8466386554621849
440	927	0.8529411764705882
441	96	0.9811320754716981
441	123	0.9748427672955975
441	146	0.9811320754716981
441	232	0.9622641509433962
441	252	0.9832285115303984
441	332	0.9916142557651991
441	620	0.9308176100628931
441	672	0.9308176100628931
441	704	0.9433962264150944
441	955	0.8259958071278826
442	104	0.8807531380753139
442	219	0.9707112970711297
442	297	0.9393305439330544
442	508	0.7949790794979079
442	524	0.8891213389121339
442	553	0.9037656903765691
442	583	0.9539748953974896
442	782	0.9142259414225942
442	813	0.8619246861924686
442	848	0.7740585774058577
443	176	0.9373695198329853
443	372	0.9812108559498957
443	373	0.9874739039665971
443	414	0.9937369519832986
443	461	0.9937369519832986
443	537	0.9812108559498957
443	554	0.9352818371607515
443	685	0.9144050104384134
443	696	0.9164926931106472
443	789	0.8747390396659708
444	32	0.8784067085953878
444	335	0.9874213836477987
444	354	0.9119496855345912
444	463	0.9958071278825996
444	538	0.9203354297693921
444	656	0.8951781970649895
444	674	0.8679245283018868
444	790	0.8071278825995807
444	791	0.8742138364779874
444	859	0.9056603773584906
445	58	0.9227557411273486
445	378	0.9916492693110647
445	431	0.9770354906054279
445	432	0.9895615866388309
445	433	0.9457202505219207
445	484	0.9603340292275574
445	511	0.8225469728601252
445	805	0.9728601252609603
446	125	0.9659318637274549
446	126	0.8957915831663327
446	148	0.9899799599198397
446	157	0.9799599198396793
446	158	0.9899799599198397
446	165	0.9519038076152304
446	178	0.9819639278557114
446	485	0.935871743486974
446	783	0.8877755511022044
446	898	0.843687374749499
447	66	0.9263157894736842
447	106	0.7747368421052632
447	235	0.8294736842105264
447	255	0.9031578947368422
447	299	0.96
447	338	0.9368421052631579
447	486	0.8463157894736842
447	866	0.9284210526315789
447	904	0.92
448	128	0.8851774530271399
448	199	0.9311064718162839
448	271	0.9248434237995825
448	380	0.826722338204593
448	449	0.9227557411273486
448	466	0.9853862212943633
448	540	0.9436325678496869
448	541	0.9603340292275574
448	687	0.9102296450939458
448	852	0.8810020876826722
449	128	0.9326315789473684
449	199	0.848421052631579
449	448	0.9347368421052632
449	466	0.9347368421052632
449	540	0.9010526315789473
449	541	0.96
449	648	0.9073684210526316
449	687	0.9221052631578948
449	831	0.8357894736842105
449	852	0.8989473684210526
450	224	0.7640918580375783
450	272	0.9853862212943633
450	321	0.9686847599164927
450	340	0.9979123173277662
450	402	0.9498956158663883
450	467	0.9937369519832986
450	557	0.9206680584551148
450	831	0.8162839248434238
451	81	0.9014675052410901
451	186	0.9811320754716981
451	240	0.8176100628930818
451	322	0.9475890985324947
451	542	0.9308176100628931
451	729	0.8553459119496856
451	793	0.8092243186582809
452	275	0.9978947368421053
452	304	0.9810526315789474
452	341	0.9705263157894737
452	381	0.9873684210526316
452	417	0.9957894736842106
452	469	0.8315789473684211
452	492	0.968421052631579
452	493	0.9663157894736842
452	494	0.9452631578947368
452	559	0.9515789473684211
453	457	0.9747899159663865
453	475	0.8949579831932774
453	499	0.9453781512605042
453	528	0.8970588235294118
453	544	0.9936974789915967
453	587	0.9600840336134454
453	650	0.9726890756302521
453	753	0.7836134453781513
453	794	0.9138655462184874
453	833	0.9180672268907563
454	123	0.9077568134171907
454	232	0.9308176100628931
454	263	0.9559748427672956
454	289	0.8050314465408805
454	418	0.9769392033542977
454	419	0.7756813417190775
454	516	0.7945492662473794
454	620	0.9538784067085954
454	704	0.939203354297694
455	90	0.8721174004192872
455	289	0.9412997903563941
455	418	0.7735849056603774
455	419	0.9769392033542977
455	420	0.9748427672955975
455	516	0.9433962264150944
455	576	0.8805031446540881
455	658	0.9433962264150944
455	681	0.9580712788259959
457	453	0.9664570230607966
457	475	0.9161425576519916
457	499	0.9706498951781971
457	544	0.960167714884696
457	587	0.9853249475890985
457	650	0.9433962264150944
457	706	0.80083857442348
457	753	0.859538784067086
457	794	0.8784067085953878
457	833	0.8972746331236897
458	6	0.779874213836478
458	69	0.8134171907756813
458	160	0.9937106918238994
458	276	0.7777777777777778
458	326	0.9937106918238994
458	421	0.960167714884696
458	501	0.9664570230607966
458	867	0.8301886792452831
458	969	0.7966457023060797
460	117	0.9873949579831933
460	154	0.9726890756302521
460	182	0.976890756302521
460	207	0.976890756302521
460	317	0.8886554621848739
460	353	0.9327731092436975
460	397	0.9621848739495799
460	413	0.9453781512605042
460	726	0.9138655462184874
461	176	0.9330543933054394
461	372	0.9874476987447699
461	373	0.9832635983263598
461	414	0.9895397489539749
461	443	0.99581589958159
461	537	0.9874476987447699
461	554	0.9414225941422594
461	685	0.9288702928870293
461	696	0.895397489539749
461	739	0.8786610878661087
462	115	0.8448637316561844
462	176	0.9140461215932913
462	233	0.9685534591194969
462	234	0.9056603773584906
462	373	0.7589098532494759
462	374	0.9643605870020965
462	696	0.9224318658280922
462	767	0.960167714884696
462	789	0.9287211740041929
463	32	0.8676470588235294
463	281	0.8802521008403361
463	335	0.9894957983193278
463	354	0.9222689075630253
463	444	0.9957983193277311
463	538	0.9663865546218487
463	656	0.8907563025210085
463	674	0.8067226890756303
463	791	0.8928571428571429
463	859	0.9012605042016807
464	125	0.959915611814346
464	126	0.9725738396624473
464	165	0.9683544303797469
464	178	0.9388185654008439
464	179	0.919831223628692
464	221	0.9578059071729957
464	269	0.9831223628691983
464	270	0.9831223628691983
464	283	0.9620253164556962
464	555	0.9535864978902954
465	159	0.9476987447698745
465	166	0.9623430962343096
465	198	0.9309623430962343
465	512	0.9686192468619247
465	628	0.9602510460251046
465	677	0.8702928870292888
465	1024	0.7845188284518828
466	199	0.9433962264150944
466	271	0.9412997903563941
466	380	0.9203354297693921
466	448	0.9916142557651991
466	449	0.9287211740041929
466	540	0.9580712788259959
466	541	0.9664570230607966
466	687	0.9035639412997903
466	740	0.8280922431865828
466	852	0.8867924528301887
467	108	0.7672955974842768
467	224	0.8909853249475891
467	272	0.9916142557651991
467	321	0.9664570230607966
467	340	0.9958071278825996
467	402	0.9014675052410901
467	450	0.9979035639412998
467	557	0.8784067085953878
468	63	0.9873684210526316
468	146	0.8063157894736842
468	361	0.9978947368421053
468	558	0.9747368421052631
468	672	0.8442105263157895
468	718	0.791578947368421
468	811	0.848421052631579
468	910	0.8547368421052631
468	955	0.8378947368421052
469	39	0.9175475687103594
469	41	0.9386892177589852
469	304	0.9809725158562368
469	341	0.9894291754756871
469	381	0.9704016913319239
469	417	0.9619450317124736
469	452	0.8350951374207188
469	514	0.959830866807611
469	543	0.9957716701902748
469	742	0.9534883720930233
470	275	0.9535864978902954
470	492	0.9662447257383966
470	493	0.9704641350210971
470	494	0.9873417721518988
470	515	0.9936708860759493
470	559	0.9767932489451476
470	610	0.9831223628691983
470	611	0.9472573839662447
470	629	0.9556962025316456
470	680	0.959915611814346
471	17	0.9372384937238494
471	305	0.8891213389121339
471	382	0.9100418410041841
471	404	0.9560669456066946
471	497	0.9560669456066946
471	517	0.9142259414225942
471	758	0.9100418410041841
472	30	0.7747368421052632
472	531	0.8547368421052631
472	613	0.7852631578947369
472	822	0.8273684210526315
472	823	0.9347368421052632
472	872	0.7684210526315789
472	1008	0.7894736842105263
472	1019	0.751578947368421
473	0	0.8907563025210085
473	50	0.8676470588235294
473	716	0.9096638655462185
474	36	0.8
474	350	0.9536842105263158
474	582	0.9452631578947368
474	645	0.9052631578947369
474	670	0.8778947368421053
474	684	0.9221052631578948
474	885	0.7894736842105263
475	453	0.9135021097046413
475	457	0.9451476793248945
475	499	0.9578059071729957
475	544	0.8481012658227848
475	569	0.8755274261603375
475	581	0.9113924050632911
475	587	0.9472573839662447
475	706	0.9261603375527426
475	732	0.9156118143459916
475	753	0.930379746835443
476	548	0.9473684210526315
476	614	0.9768421052631578
476	715	0.9305263157894736
477	49	0.9686192468619247
477	294	0.9121338912133892
477	410	0.9225941422594143
477	597	0.9330543933054394
477	615	0.9811715481171548
477	642	0.9748953974895398
477	682	0.9602510460251046
477	709	0.9456066945606695
478	30	0.7626050420168067
478	116	0.907563025210084
478	313	0.9033613445378151
478	369	0.8949579831932774
478	391	0.9348739495798319
478	411	0.8739495798319328
478	521	0.9642857142857143
478	633	0.8466386554621849
478	736	0.9243697478991597
479	80	0.8336842105263158
479	480	0.9957894736842106
479	507	0.9157894736842105
479	619	0.9389473684210526
479	669	0.9473684210526315
480	80	0.8378947368421052
480	479	0.9957894736842106
480	507	0.911578947368421
480	619	0.96
480	669	0.9431578947368421
480	807	0.8947368421052632
481	37	0.7642105263157895
481	427	0.9768421052631578
481	428	0.8842105263157894
481	600	0.888421052631579
481	714	0.7768421052631579
481	724	0.8968421052631579
481	888	0.9073684210526316
482	14	0.9683544303797469
482	120	0.9113924050632911
482	175	0.9704641350210971
482	265	0.8607594936708861
482	280	0.9409282700421941
482	635	0.9493670886075949
483	155	0.930379746835443
483	193	0.9767932489451476
483	208	0.9493670886075949
483	281	0.9620253164556962
483	336	0.9514767932489452
483	354	0.9261603375527426
483	538	0.890295358649789
483	791	0.9430379746835443
484	58	0.960167714884696
484	378	0.9580712788259959
484	431	0.8679245283018868
484	432	0.9538784067085954
484	433	0.9832285115303984
484	445	0.9664570230607966
484	511	0.8511530398322851
484	783	0.8825995807127882
484	805	0.9769392033542977
484	898	0.8846960167714885
485	58	0.919831223628692
485	148	0.989451476793249
485	157	0.9915611814345991
485	158	0.9810126582278481
485	178	0.9219409282700421
485	433	0.8945147679324894
485	446	0.9873417721518988
485	511	0.8016877637130801
485	783	0.9451476793248945
485	898	0.9050632911392406
486	66	0.9451476793248945
486	255	0.9810126582278481
486	299	0.9135021097046413
486	447	0.8481012658227848
486	604	0.9240506329113924
486	626	0.9430379746835443
486	773	0.8333333333333334
486	843	0.9071729957805907
486	851	0.8670886075949367
486	904	0.879746835443038
487	185	0.7651991614255765
487	196	0.989517819706499
487	320	0.9937106918238994
487	527	0.8616352201257862
487	784	0.9769392033542977
488	75	0.9642857142857143
488	149	0.9852941176470589
488	239	0.9894957983193278
488	489	0.907563025210084
488	608	0.9243697478991597
488	649	0.976890756302521
488	678	0.976890756302521
489	75	0.9684873949579832
489	149	0.9663865546218487
489	200	0.7752100840336135
489	211	0.9033613445378151
489	212	0.7794117647058824
489	239	0.9537815126050421
489	256	0.9054621848739496
489	488	0.907563025210084
489	608	0.9789915966386554
490	144	0.8092243186582809
490	170	0.9140461215932913
490	434	0.9958071278825996
490	609	0.9685534591194969
490	679	0.9832285115303984
491	82	0.9475890985324947
491	132	0.9412997903563941
491	136	0.9559748427672956
491	137	0.8784067085953878
491	138	0.939203354297694
491	150	0.9266247379454927
491	152	0.8679245283018868
491	513	0.9224318658280922
491	530	0.9182389937106918
491	889	0.8134171907756813
492	275	0.9873417721518988
492	304	0.9535864978902954
492	381	0.959915611814346
492	417	0.9662447257383966
492	452	0.9704641350210971
492	470	0.9662447257383966
492	493	0.9957805907172996
492	494	0.9767932489451476
492	515	0.959915611814346
492	559	0.9810126582278481
493	275	0.9831223628691983
493	381	0.9556962025316456
493	417	0.9641350210970464
493	452	0.9683544303797469
493	470	0.9704641350210971
493	492	0.9957805907172996
493	494	0.9810126582278481
493	515	0.9641350210970464
493	559	0.9852320675105485
493	610	0.9514767932489452
494	275	0.9662447257383966
494	452	0.9472573839662447
494	470	0.989451476793249
494	492	0.9789029535864979
494	493	0.9831223628691983
494	515	0.9831223628691983
494	559	0.989451476793249
494	610	0.9725738396624473
494	629	0.9430379746835443
494	680	0.9514767932489452
495	496	0.9936708860759493
495	528	0.9767932489451476
495	575	0.9789029535864979
495	586	0.9873417721518988
495	611	0.9767932489451476
495	612	0.9831223628691983
495	629	0.9641350210970464
495	680	0.9451476793248945
495	794	0.9282700421940928
495	833	0.9050632911392406
496	495	0.9936708860759493
496	528	0.9831223628691983
496	575	0.9852320675105485
496	586	0.9810126582278481
496	611	0.9704641350210971
496	612	0.9767932489451476
496	629	0.9556962025316456
496	650	0.8987341772151899
496	794	0.9345991561181435
496	833	0.9135021097046413
497	17	0.9222689075630253
497	382	0.8760504201680672
497	404	0.9390756302521008
497	471	0.9621848739495799
497	517	0.9033613445378151
497	758	0.9474789915966386
497	945	0.7584033613445378
498	17	0.9409282700421941
498	39	0.9556962025316456
498	41	0.8924050632911392
498	133	0.9873417721518988
498	242	0.9767932489451476
498	305	0.9810126582278481
498	382	0.9725738396624473
498	517	0.959915611814346
498	748	0.9936708860759493
499	453	0.9516806722689075
499	457	0.9894957983193278
499	475	0.9411764705882353
499	544	0.9432773109243697
499	581	0.8151260504201681
499	587	0.9894957983193278
499	650	0.9096638655462185
499	706	0.8802521008403361
499	732	0.8739495798319328
499	753	0.8802521008403361
500	14	0.9261603375527426
500	28	0.9683544303797469
500	226	0.9704641350210971
500	258	0.9578059071729957
500	306	0.9219409282700421
500	324	0.9620253164556962
500	343	0.9873417721518988
500	384	0.989451476793249
500	385	0.9282700421940928
501	69	0.7663157894736842
501	160	0.9642105263157895
501	216	0.7684210526315789
501	276	0.8126315789473684
501	292	0.7978947368421052
501	326	0.9873684210526316
501	421	0.991578947368421
501	458	0.9705263157894737
501	867	0.8
501	969	0.8189473684210526
503	346	0.985200845665962
503	436	0.8773784355179705
503	563	0.9619450317124736
503	652	0.9238900634249472
503	662	0.945031712473573
503	731	1
503	751	0.8921775898520085
503	760	0.9217758985200846
504	15	0.9725738396624473
504	101	0.959915611814346
504	245	0.9683544303797469
504	389	0.8544303797468354
504	406	0.8924050632911392
504	519	0.7763713080168776
504	579	0.9388185654008439
504	752	0.879746835443038
504	983	0.8185654008438819
505	15	0.8442105263157895
505	228	0.991578947368421
505	389	0.9726315789473684
505	406	0.96
505	407	0.9326315789473684
505	579	0.9073684210526316
505	594	0.8989473684210526
505	663	0.8926315789473684
505	752	0.9221052631578948
506	279	0.9936575052854123
506	294	0.9767441860465116
506	312	0.9873150105708245
506	330	0.7843551797040169
506	410	0.9619450317124736
506	597	0.9302325581395349
506	710	0.9619450317124736
506	721	0.8076109936575053
506	798	0.9344608879492601
506	988	0.8224101479915433
507	80	0.7684210526315789
507	479	0.9242105263157895
507	480	0.92
507	669	0.9431578947368421
507	777	0.7936842105263158
508	104	0.9282700421940928
508	298	0.9261603375527426
508	394	0.9324894514767933
508	442	0.8016877637130801
508	524	0.919831223628692
508	583	0.8523206751054853
508	602	0.9345991561181435
508	622	0.8438818565400844
508	782	0.8670886075949367
508	892	0.9345991561181435
509	112	0.9873417721518988
509	124	0.989451476793249
509	234	0.9662447257383966
509	398	0.7721518987341772
509	930	0.8291139240506329
509	940	0.7890295358649789
509	979	0.7805907172995781
510	26	0.9533898305084746
510	38	0.8453389830508474
510	183	0.9872881355932204
510	267	1
510	282	0.9682203389830508
510	878	0.8728813559322034
511	58	0.87315010570824525
511	157	0.7843551797040169
511	378	0.8245243128964059
511	433	0.86892177589852
511	445	0.8329809725158562
511	484	0.8583509513742071
511	485	0.8012684989429175
511	783	0.8054968287526427
511	805	0.8435517970401691
511	898	0.7970401691331924
512	159	0.7663157894736842
512	166	0.9284210526315789
512	286	0.9052631578947369
512	465	0.9789473684210527
512	606	0.8736842105263158
512	628	0.9852631578947368
512	677	0.9073684210526316
512	1024	0.8063157894736842
513	82	0.9555555555555556
513	132	0.9656565656565657
513	136	0.9434343434343434
513	137	0.8181818181818182
513	187	0.8828282828282829
513	288	0.8323232323232324
513	491	0.898989898989899
513	637	0.9212121212121213
513	705	0.8727272727272727
513	889	0.9131313131313131
514	39	0.9281183932346723
514	41	0.9365750528541226
514	242	0.8985200845665962
514	304	0.9429175475687104
514	341	0.9534883720930233
514	381	0.828752642706131
514	469	0.9640591966173362
514	543	0.9640591966173362
514	742	0.9513742071881607
515	470	0.9957627118644068
515	492	0.9639830508474576
515	493	0.9682203389830508
515	494	0.9851694915254238
515	559	0.9745762711864406
515	610	0.9872881355932204
515	611	0.9533898305084746
515	612	0.9449152542372882
515	629	0.9597457627118644
515	680	0.9639830508474576
516	263	0.7848101265822784
516	289	0.9978902953586498
516	418	0.8143459915611815
516	419	0.9704641350210971
516	420	0.9282700421940928
516	454	0.7911392405063291
516	455	0.9472573839662447
516	658	0.8670886075949367
516	681	0.9092827004219409
517	17	0.9788583509513742
517	133	0.945031712473573
517	305	0.9873150105708245
517	382	0.9957716701902748
517	404	0.959830866807611
517	471	0.9217758985200846
517	497	0.9069767441860465
517	498	0.9619450317124736
517	748	0.9704016913319239
517	758	0.8393234672304439
518	83	0.9300847457627118
518	109	0.9597457627118644
518	118	0.8305084745762712
518	161	0.9491525423728814
518	436	0.8516949152542372
518	564	0.923728813559322
518	578	0.9661016949152542
518	797	0.7838983050847458
518	942	0.8919491525423728
519	5	0.9616161616161616
519	21	0.8101010101010101
519	31	0.9494949494949495
519	101	0.9595959595959596
519	190	0.9575757575757575
519	245	0.9333333333333333
519	566	0.9818181818181818
519	983	0.7696969696969697
520	76	0.9326315789473684
520	78	0.9178947368421052
520	91	0.9094736842105263
520	325	0.9221052631578948
520	329	0.8231578947368421
520	387	0.9178947368421052
520	547	0.8778947368421053
520	580	0.8505263157894737
520	589	0.8378947368421052
520	660	0.88
521	116	0.9260042283298098
521	313	0.9429175475687104
521	369	0.8668076109936576
521	391	0.8858350951374208
521	411	0.8393234672304439
521	478	0.9767441860465116
521	736	0.9556025369978859
521	836	0.8054968287526427
521	998	0.7822410147991543
522	103	0.9365750528541226
522	218	0.8054968287526427
522	296	0.87315010570824525
522	426	0.9915433403805497
522	439	0.9027484143763214
522	691	0.9027484143763214
522	712	0.959830866807611
522	738	0.9556025369978859
522	776	0.7780126849894292
523	55	0.885593220338983
523	393	0.9978813559322034
523	440	0.9809322033898306
523	654	0.9194915254237288
523	801	0.8601694915254238
523	819	0.8305084745762712
523	825	0.815677966101695
523	830	0.8453389830508474
523	850	0.8601694915254238
523	927	0.8686440677966102
524	104	0.9746835443037974
524	219	0.8987341772151899
524	297	0.8565400843881856
524	394	0.8122362869198312
524	442	0.8966244725738397
524	508	0.9219409282700421
524	583	0.9135021097046413
524	602	0.8607594936708861
524	782	0.9156118143459916
524	892	0.8713080168776371
525	111	0.9345991561181435
525	266	0.9514767932489452
525	317	0.9915611814345991
525	371	0.9472573839662447
525	397	0.9578059071729957
525	413	0.8881856540084389
525	526	0.9071729957805907
525	726	0.919831223628692
525	739	0.8270042194092827
526	111	0.9831223628691983
526	266	0.9725738396624473
526	317	0.8417721518987342
526	371	0.9789029535864979
526	372	0.8987341772151899
526	525	0.9071729957805907
526	537	0.8776371308016878
526	554	0.9219409282700421
526	685	0.9219409282700421
526	739	0.9493670886075949
527	196	0.8568421052631578
527	320	0.8736842105263158
527	487	0.8673684210526316
527	627	0.8421052631578947
527	784	0.8505263157894737
528	453	0.9046610169491526
528	495	0.9851694915254238
528	496	0.9915254237288136
528	544	0.9194915254237288
528	575	0.9957627118644068
528	586	0.9745762711864406
528	612	0.9639830508474576
528	650	0.9194915254237288
528	794	0.951271186440678
528	833	0.9279661016949152
530	136	0.8686868686868687
530	137	0.9050505050505051
530	138	0.9838383838383838
530	150	0.9919191919191919
530	152	0.9939393939393939
530	188	0.9777777777777777
530	491	0.8868686868686869
530	577	0.9252525252525252
530	590	0.9171717171717172
530	993	0.7737373737373737
531	472	0.8583509513742071
531	613	0.9492600422832981
531	659	0.9302325581395349
531	816	0.8837209302325582
531	822	0.9682875264270613
531	823	0.8900634249471459
531	890	0.9175475687103594
532	327	0.8812095032397408
532	588	0.7904967602591793
532	591	0.8833693304535637
532	592	0.8531317494600432
532	632	0.9740820734341252
532	815	0.7624190064794817
532	905	0.9071274298056156
533	107	0.820675105485232
533	246	0.9620253164556962
533	260	0.9472573839662447
533	261	0.9556962025316456
533	347	0.9535864978902954
533	364	0.9409282700421941
533	408	0.9156118143459916
533	424	0.8333333333333334
534	191	0.9392712550607287
534	596	0.9210526315789473
534	653	0.7692307692307693
534	665	0.8947368421052632
534	780	0.791497975708502
535	765	0.8326271186440678
535	770	0.8707627118644068
535	837	0.9661016949152542
535	856	0.9004237288135594
535	981	0.8072033898305084
535	1056	0.7521186440677966
536	105	0.8030634573304157
536	634	0.7811816192560175
536	702	0.8665207877461707
536	703	0.888402625820569
536	800	0.8074398249452954
536	870	0.973741794310722
536	883	0.9168490153172867
536	902	0.7986870897155361
537	176	0.9157894736842105
537	372	1
537	373	0.9768421052631578
537	414	0.9831578947368421
537	443	0.9894736842105263
537	461	0.9936842105263158
537	526	0.8757894736842106
537	554	0.9536842105263158
537	685	0.9410526315789474
537	739	0.9010526315789473
538	193	0.9532908704883227
538	281	0.9639065817409767
538	335	0.9851380042462845
538	354	0.9957537154989384
538	444	0.9320594479830149
538	463	0.9787685774946921
538	483	0.8959660297239915
538	656	0.8301486199575372
538	791	0.970276008492569
538	859	0.8471337579617835
539	94	0.9133192389006343
539	180	0.9661733615221987
539	222	0.9936575052854123
539	286	0.8921775898520085
539	574	0.9704016913319239
539	585	0.9957716701902748
539	606	0.9323467230443975
539	677	0.8477801268498943
539	920	0.9133192389006343
540	199	0.9767932489451476
540	271	0.9746835443037974
540	380	0.959915611814346
540	448	0.9704641350210971
540	449	0.9135021097046413
540	466	0.9767932489451476
540	541	0.9493670886075949
540	607	0.8713080168776371
540	740	0.9071729957805907
540	852	0.8354430379746836
541	128	0.9556962025316456
541	199	0.9240506329113924
541	271	0.8333333333333334
541	448	0.9725738396624473
541	449	0.959915611814346
541	466	0.9725738396624473
541	540	0.9345991561181435
541	648	0.8924050632911392
541	687	0.9430379746835443
541	852	0.9156118143459916
542	81	0.9830508474576272
542	186	0.9703389830508474
542	214	0.9703389830508474
542	241	0.9661016949152542
542	257	0.9639830508474576
542	274	0.9300847457627118
542	322	0.9957627118644068
542	451	0.940677966101695
542	729	0.7923728813559322
543	39	0.9361702127659575
543	41	0.9446808510638298
543	242	0.8659574468085106
543	304	0.9808510638297873
543	341	0.9893617021276596
543	381	0.9702127659574468
543	417	0.8404255319148937
543	469	1
543	514	0.9638297872340426
543	742	0.9574468085106383
544	453	0.9978768577494692
544	457	0.9723991507430998
544	475	0.8535031847133758
544	499	0.9447983014861996
544	528	0.9171974522292994
544	575	0.9002123142250531
544	587	0.9596602972399151
544	650	0.9766454352441614
544	794	0.9171974522292994
544	833	0.921443736730361
545	0	0.9957627118644068
545	345	0.9576271186440678
545	651	0.9703389830508474
545	707	0.9639830508474576
545	717	0.940677966101695
545	718	0.798728813559322
545	744	0.9110169491525424
545	768	0.9216101694915254
545	795	0.9279661016949152
545	861	0.875
546	83	0.8154158215010142
546	118	0.8397565922920892
546	243	0.9269776876267748
546	640	0.9756592292089249
547	76	0.9597457627118644
547	78	0.972457627118644
547	325	0.7966101694915254
547	329	0.9766949152542372
547	387	0.7542372881355932
547	520	0.8877118644067796
