query_id	neibor_id	neibor_ratio	query_unknown_ratio	COG_LETTER
513	494	0.847926267281106	0.02304147465437788	J
513	514	0.847926267281106	0.02304147465437788	J
513	592	0.8525345622119815	0.02304147465437788	J
514	366	0.9078341013824884	0.00460829493087557	J
514	426	0.8617511520737328	0.00460829493087557	J
514	449	0.8663594470046083	0.00460829493087557	J
514	464	0.8663594470046083	0.00460829493087557	J
514	478	0.8940092165898618	0.00460829493087557	J
514	479	0.8617511520737328	0.00460829493087557	J
514	494	0.9078341013824884	0.00460829493087557	J
514	513	0.8894009216589862	0.00460829493087557	J
514	592	0.8894009216589862	0.00460829493087557	J
515	380	0.880184331797235	0.00460829493087557	J
515	381	0.880184331797235	0.00460829493087557	J
515	426	0.8755760368663594	0.00460829493087557	J
515	428	0.8847926267281107	0.00460829493087557	J
515	429	0.8571428571428571	0.00460829493087557	J
515	449	0.8755760368663594	0.00460829493087557	J
515	450	0.8847926267281107	0.00460829493087557	J
515	452	0.8755760368663594	0.00460829493087557	J
515	464	0.8755760368663594	0.00460829493087557	J
515	540	0.8709677419354839	0.00460829493087557	J
516	410	0.847926267281106	0.01382488479262672	C
516	427	0.8709677419354839	0.01382488479262672	C
516	480	0.8433179723502304	0.01382488479262672	C
516	495	0.8571428571428571	0.01382488479262672	C
519	333	0.8194444444444444	0	F
519	385	0.7685185185185185	0	F
519	485	0.7638888888888888	0	F
519	668	0.7685185185185185	0	F
520	561	0.7638888888888888	0	O
521	500	0.8055555555555556	0	M
521	546	0.7870370370370371	0	M
521	587	0.7685185185185185	0	M
525	535	0.8194444444444444	0	F
525	602	0.8101851851851852	0	F
526	551	1.462962962962963	0.01388888888888888	L
526	578	0.7870370370370371	0.01388888888888888	L
526	642	0.7592592592592593	0.01388888888888888	L
527	631	0.776255707762557	0	C
528	378	0.8472222222222222	0	T
533	332	0.7953488372093023	0.00930232558139534	M
533	468	0.8232558139534883	0.00930232558139534	M
533	545	0.8093023255813954	0.00930232558139534	M
533	612	0.7581395348837209	0.00930232558139534	M
535	525	0.8093023255813954	1	NA
535	602	0.7813953488372093	1	NA
536	357	0.8046511627906977	0	F
540	366	0.9023255813953488	0.02790697674418604	J
540	380	0.8790697674418605	0.02790697674418604	J
540	381	0.8790697674418605	0.02790697674418604	J
540	426	0.9116279069767442	0.02790697674418604	J
540	428	0.8837209302325582	0.02790697674418604	J
540	449	0.9116279069767442	0.02790697674418604	J
540	450	0.9116279069767442	0.02790697674418604	J
540	452	0.8697674418604651	0.02790697674418604	J
540	464	0.9116279069767442	0.02790697674418604	J
540	515	0.8883720930232558	0.02790697674418604	J
542	467	0.7674418604651163	0.01395348837209302	E
543	497	0.8093023255813954	1	R
545	276	0.8457943925233645	0.01869158878504672	P
545	332	0.8598130841121495	0.01869158878504672	P
545	468	0.8644859813084113	0.01869158878504672	P
545	533	0.8364485981308412	0.01869158878504672	P
546	500	0.7663551401869159	0.00934579439252336	M
546	521	0.7663551401869159	0.00934579439252336	M
550	446	0.8317757009345794	0	M
550	707	0.8457943925233645	0	M
551	111	0.7672090112640801	0	M
551	451	0.7584480600750939	0	M
551	481	0.7747183979974969	0	M
551	526	0.7734668335419274	0	M
552	424	1.5420560747663552	0.00934579439252336	C
552	462	0.8084112149532711	0.00934579439252336	C
552	622	0.822429906542056	0.00934579439252336	C
552	763	0.780373831775701	0.00934579439252336	C
555	479	0.7663551401869159	0	J
556	596	0.7850467289719626	0.02336448598130841	M
558	400	0.7934272300469484	0.02816901408450704	M
561	417	0.7981220657276995	0.01408450704225352	O
561	520	0.8075117370892019	0.01408450704225352	O
562	574	0.812206572769953	0.00469483568075117	J
562	614	0.8028169014084507	0.00469483568075117	J
563	503	0.8262910798122066	0	E
563	504	0.812206572769953	0	E
565	404	0.8169014084507042	0.04225352112676056	J
566	664	0.7731481481481481	0.00934579439252336	I
567	407	0.7511737089201878	0.00469483568075117	C
567	665	0.7934272300469484	0.00469483568075117	C
569	799	0.7746478873239436	0.215962441314554	O
570	571	0.7981220657276995	0.00938967136150234	L
570	581	0.7699530516431925	0.00938967136150234	L
570	710	0.8075117370892019	0.00938967136150234	L
570	786	0.7652582159624414	0.00938967136150234	L
571	570	0.8075117370892019	0	K
571	581	0.7887323943661971	0	K
571	594	0.7605633802816901	0	K
571	607	0.7699530516431925	0	K
571	710	0.7934272300469484	0	K
571	786	0.7511737089201878	0	K
574	440	0.8113207547169812	0	O
574	562	0.8301886792452831	0	O
574	614	0.78301886792452835	0	O
577	314	0.8632075471698113	0	H
577	360	0.839622641509434	0	H
577	692	0.7924528301886793	0	H
578	526	0.8018867924528302	0.00471698113207547	J
578	642	0.7594339622641509	0.00471698113207547	J
579	446	0.8301886792452831	0	F
579	490	0.7877358490566038	0	F
579	706	0.7688679245283019	0	F
579	707	0.78301886792452835	0	F
581	379	0.8418604651162791	0.01408450704225352	U
581	570	0.7906976744186046	0.01408450704225352	U
581	571	0.8046511627906977	0.01408450704225352	U
581	594	0.8558139534883721	0.01408450704225352	U
581	607	0.8232558139534883	0.01408450704225352	U
581	710	0.7627906976744186	0.01408450704225352	U
584	585	0.8018867924528302	0	J
584	599	0.7688679245283019	0	J
585	584	0.8113207547169812	0	J
585	599	0.7971698113207547	0	J
586	624	0.8246445497630331	0.00473933649289099	O
586	625	0.8578199052132701	0.00473933649289099	O
586	633	0.8388625592417062	0.00473933649289099	O
586	661	0.7962085308056872	0.00473933649289099	O
587	500	0.7535545023696683	0.35071090047393366	D
587	521	0.7582938388625592	0.35071090047393366	D
587	777	0.7535545023696683	0.35071090047393366	D
589	353	0.8104265402843602	0.00947867298578199	D
589	354	0.8246445497630331	0.00947867298578199	D
589	488	0.8151658767772512	0.00947867298578199	D
589	616	0.8293838862559242	0.00947867298578199	D
591	229	0.8341232227488151	0.00947867298578199	E
591	280	0.8388625592417062	0.00947867298578199	E
592	366	0.8862559241706162	0.5876777251184834	NA
592	464	0.8436018957345972	0.5876777251184834	NA
592	478	0.8862559241706162	0.5876777251184834	NA
592	479	0.8720379146919431	0.5876777251184834	NA
592	494	0.8909952606635071	0.5876777251184834	NA
592	513	0.8957345971563981	0.5876777251184834	NA
592	514	0.8909952606635071	0.5876777251184834	NA
593	451	0.7772511848341233	0.02843601895734597	H
593	622	0.7819905213270142	0.02843601895734597	H
593	763	0.7819905213270142	0.02843601895734597	H
594	379	0.8767772511848341	0	U
594	571	0.8056872037914692	0	U
594	581	0.8815165876777251	0	U
594	607	0.8672985781990521	0	U
595	654	0.8285714285714286	0.00952380952380952	H
595	701	0.7666666666666667	0.00952380952380952	H
596	556	0.7904761904761904	0.01428571428571428	J
596	636	0.7714285714285715	0.01428571428571428	J
598	694	0.7952380952380952	0	F
598	738	0.7571428571428571	0	F
599	584	0.780952380952381	0	I
599	585	0.7952380952380952	0	I
599	739	0.7666666666666667	0	I
600	476	0.8	0.01428571428571428	J
600	601	0.7666666666666667	0.01428571428571428	J
600	673	0.7857142857142857	0.01428571428571428	J
601	600	0.7699530516431925	0.990521327014218	R
602	525	0.8285714285714286	1	NA
602	535	0.8047619047619048	1	NA
605	681	0.780952380952381	0	E
607	379	0.8333333333333334	0.2	U
607	571	0.7857142857142857	0.2	U
607	581	0.8380952380952381	0.2	U
607	594	0.8476190476190476	0.2	U
612	533	0.7942583732057417	0	T
612	826	0.7894736842105263	0	T
613	456	0.8181818181818182	0.24880382775119617	M
613	668	0.8181818181818182	0.24880382775119617	M
613	722	0.7751196172248804	0.24880382775119617	M
614	562	0.8181818181818182	0	J
614	574	0.7751196172248804	0	J
616	353	0.8181818181818182	0.02392344497607655	J
616	354	0.84688995215311	0.02392344497607655	J
616	488	0.8325358851674641	0.02392344497607655	J
616	589	0.8325358851674641	0.02392344497607655	J
619	620	0.7751196172248804	0	C
619	665	0.7511961722488039	0	C
620	619	0.7510729613733905	0	C
620	665	0.7725321888412017	0	C
621	310	0.8086124401913876	0	H
621	477	0.7751196172248804	0	H
622	424	1.5395348837209302	0	C
622	552	0.8325581395348837	0	C
622	593	0.772093023255814	0	C
622	763	0.8046511627906977	0	C
624	586	0.8173076923076923	0.01442307692307692	O
624	625	0.8221153846153846	0.01442307692307692	O
624	633	0.8653846153846154	0.01442307692307692	O
624	661	0.8461538461538461	0.01442307692307692	O
625	586	0.8605769230769231	0	C
625	624	0.8365384615384616	0	C
625	633	0.8461538461538461	0	C
625	661	0.8269230769230769	0	C
629	640	0.7649769585253456	0	E
629	760	0.7603686635944701	0	E
631	527	0.7932692307692307	0	C
632	169	1.8509615384615383	0	M
632	651	0.7692307692307693	0	M
633	586	0.8502415458937198	0.00483091787439613	C
633	624	0.8792270531400966	0.00483091787439613	C
633	625	0.8502415458937198	0.00483091787439613	C
633	661	0.8647342995169082	0.00483091787439613	C
634	349	1.2753623188405796	0.02898550724637681	L
635	645	0.7681159420289855	1	NA
635	715	0.7632850241545893	1	NA
636	416	0.7874396135265701	0.00966183574879227	F
636	596	0.7681159420289855	0.00966183574879227	F
640	629	0.7632850241545893	0	K
642	526	0.782608695652174	0.0144927536231884	J
642	578	0.7681159420289855	0.0144927536231884	J
642	674	0.7681159420289855	0.0144927536231884	J
645	498	0.8446601941747572	0	J
645	635	0.7718446601941747	0	J
645	859	0.7524271844660194	0	J
649	663	0.7990430622009569	0	M
649	687	0.7894736842105263	0	M
651	169	1.864077669902913	0	M
651	632	0.7766990291262136	0	M
654	595	0.8682926829268293	0.02926829268292683	T
654	701	0.8048780487804879	0.02926829268292683	T
658	764	0.751219512195122	0	J
661	586	0.803921568627451	0	C
661	624	0.8578431372549019	0	C
661	625	0.8284313725490197	0	C
661	633	0.8627450980392157	0	C
662	694	0.7794117647058824	0	H
663	649	0.7794117647058824	0	M
663	675	0.7647058823529411	0	M
663	687	0.7843137254901961	0	M
664	566	0.8137254901960784	0	I
665	567	0.7579908675799086	0	C
665	619	0.7671232876712328	0	C
665	620	0.8127853881278538	0	C
668	456	0.8374384236453202	0.14285714285714285	M
668	519	0.8226600985221675	0.14285714285714285	M
668	613	0.8374384236453202	0.14285714285714285	M
668	722	0.7783251231527094	0.14285714285714285	M
672	685	0.8669950738916257	0.21182266009852216	L
672	693	0.8522167487684729	0.21182266009852216	L
672	694	0.8029556650246306	0.21182266009852216	L
672	738	0.8325123152709359	0.21182266009852216	L
673	600	0.7980295566502463	0	M
674	642	0.7832512315270936	0.00492610837438423	J
674	803	0.7635467980295566	0.00492610837438423	J
675	663	0.7684729064039408	0	M
675	687	0.7586206896551724	0	M
675	723	0.7635467980295566	0	M
681	605	0.8415841584158416	0.00495049504950495	E
684	169	1.7722772277227723	0	J
685	672	0.8762376237623762	0	K
685	693	0.8762376237623762	0	K
685	694	0.8514851485148515	0	K
685	738	0.8514851485148515	0	K
687	649	0.8118811881188119	1	S
687	663	0.8118811881188119	1	S
687	675	0.7821782178217822	1	S
689	719	0.7722772277227723	0.9108910891089108	NA
689	837	0.7722772277227723	0.9108910891089108	NA
690	385	0.8514851485148515	0.9702970297029704	NA
692	577	0.8208955223880597	0.02985074626865671	D
693	672	0.8756218905472637	0.01492537313432835	U
693	685	0.8955223880597015	0.01492537313432835	U
693	694	0.8706467661691543	0.01492537313432835	U
693	738	0.8756218905472637	0.01492537313432835	U
694	374	0.9203980099502488	0.01492537313432835	H
694	598	0.8557213930348259	0.01492537313432835	H
694	662	0.8308457711442786	0.01492537313432835	H
694	672	0.8258706467661692	0.01492537313432835	H
694	685	0.8706467661691543	0.01492537313432835	H
694	693	0.8756218905472637	0.01492537313432835	H
694	738	0.8756218905472637	0.01492537313432835	H
701	595	0.81	0	M
701	654	0.815	0	M
701	715	0.77	0	M
703	387	1.01	0.03	J
703	716	0.815	0.03	J
704	790	0.7980295566502463	0	F
706	446	0.865	1	S
706	579	0.825	1	S
706	707	0.83	1	S
707	446	0.91	0	M
707	550	0.92	0	M
707	579	0.815	0	M
707	706	0.815	0	M
710	570	0.89	0.015	G
710	571	0.865	0.015	G
710	581	0.805	0.015	G
710	718	0.8	0.015	G
710	786	0.83	0.015	G
712	113	1.4169278996865204	0.00578034682080924	E
715	635	0.7989949748743719	0.949748743718593	NA
715	701	0.7537688442211056	0.949748743718593	NA
716	387	0.9597989949748744	0	J
716	703	0.8040201005025126	0	J
718	710	0.7939698492462312	0.0050251256281407	F
718	786	0.8140703517587939	0.0050251256281407	F
719	689	0.7889447236180904	0.02512562814070352	K
719	764	0.8391959798994975	0.02512562814070352	K
719	837	0.7889447236180904	0.02512562814070352	K
722	456	0.8737373737373737	0.31313131313131315	O
722	613	0.8181818181818182	0.31313131313131315	O
722	668	0.797979797979798	0.31313131313131315	O
723	675	0.7878787878787878	0	M
723	822	0.7575757575757576	0	M
723	829	0.7828282828282829	0	M
725	897	0.7676767676767676	0.04040404040404041	M
730	789	0.7817258883248731	0.9898477157360406	NA
732	440	0.81	0	F
732	769	0.785	0	F
732	806	0.785	0	F
738	598	0.817258883248731	0	I
738	672	0.8730964467005076	0	I
738	685	0.8883248730964467	0	I
738	693	0.8934010152284264	0	I
738	694	0.8883248730964467	0	I
739	599	0.817258883248731	0	F
740	748	0.817258883248731	0.02030456852791878	H
740	762	0.8121827411167513	0.02030456852791878	H
740	784	0.7817258883248731	0.02030456852791878	H
742	781	0.8071065989847716	0	C
746	770	0.7857142857142857	0	G
746	828	0.7602040816326531	0	G
748	740	0.8112244897959183	0.00510204081632653	H
748	760	0.7806122448979592	0.00510204081632653	H
748	762	0.7908163265306123	0.00510204081632653	H
748	784	0.7908163265306123	0.00510204081632653	H
759	791	0.7692307692307693	0.00512820512820512	M
760	629	0.8080808080808081	0.01020408163265306	H
760	748	0.7727272727272727	0.01020408163265306	H
760	784	0.7727272727272727	0.01020408163265306	H
762	740	0.8256410256410256	0	K
762	748	0.8205128205128205	0	K
762	784	0.7846153846153846	0	K
763	424	1.5846153846153843	0.00512820512820512	H
763	552	0.8615384615384616	0.00512820512820512	H
763	593	0.8461538461538461	0.00512820512820512	H
763	622	0.882051282051282	0.00512820512820512	H
764	658	0.7794871794871795	0	I
764	719	0.8051282051282052	0	I
764	787	0.7692307692307693	0	I
769	440	0.8865979381443299	0	F
769	732	0.8402061855670103	0	F
769	806	0.8247422680412371	0	F
770	746	0.8144329896907216	0.04639175257731959	U
770	828	0.7577319587628866	0.04639175257731959	U
777	587	0.844559585492228	0.0466321243523316	D
779	453	0.9045454545454544	0	E
781	742	0.8393782383419689	0	C
784	740	0.78125	0.05208333333333333	H
784	748	0.8072916666666666	0.05208333333333333	H
784	760	0.796875	0.05208333333333333	H
784	762	0.765625	0.05208333333333333	H
785	490	0.8645833333333334	0.984375	NA
786	570	0.8854166666666666	0	J
786	571	0.859375	0	J
786	710	0.8697916666666666	0	J
786	718	0.8697916666666666	0	J
787	764	0.7708333333333334	0.3125	M
789	730	0.7643979057591623	0	O
790	704	0.8219895287958116	0	F
791	759	0.7643979057591623	0.01047120418848167	M
799	569	0.868421052631579	0.968421052631579	NA
799	907	0.7526315789473684	0.968421052631579	NA
803	674	0.798941798941799	0	I
803	822	0.7671957671957672	0	I
803	829	0.7566137566137566	0	I
806	732	0.8563829787234043	0	F
806	769	0.8297872340425532	0	F
807	421	0.9148936170212766	0	J
812	833	0.7807486631016043	0	N
822	723	0.7956989247311828	0.01075268817204301	I
822	803	0.8118279569892473	0.01075268817204301	I
822	829	0.8172043010752689	0.01075268817204301	I
826	612	0.8810810810810811	0	K
827	856	0.8108108108108109	0.0054054054054054	I
827	860	0.8216216216216217	0.0054054054054054	I
828	746	0.8	0.9081081081081082	NA
828	770	0.772972972972973	0.9081081081081082	NA
829	723	0.8378378378378378	0.0054054054054054	I
829	803	0.8108108108108109	0.0054054054054054	I
829	822	0.8324324324324325	0.0054054054054054	I
831	865	0.8324324324324325	0	C
833	812	0.7989130434782609	0.02717391304347826	J
833	869	0.7554347826086957	0.02717391304347826	J
833	884	0.7717391304347826	0.02717391304347826	J
837	689	0.8586956521739131	0.13043478260869565	E
837	719	0.8586956521739131	0.13043478260869565	E
848	869	0.7513812154696132	0.01104972375690607	M
856	827	0.8435754189944135	0.9776536312849162	NA
856	860	0.8603351955307262	0.9776536312849162	NA
859	645	0.8651685393258427	0.9719101123595506	NA
860	827	0.8595505617977528	0.09550561797752807	E
860	856	0.8651685393258427	0.09550561797752807	E
865	831	0.7567567567567568	0.02439024390243902	F
865	866	0.7683397683397684	0.02439024390243902	F
866	865	0.9101123595505618	1	NA
866	883	0.7584269662921348	1	NA
869	833	0.7556818181818182	0	F
869	848	0.7784090909090909	0	F
869	884	0.7613636363636364	0	F
883	866	0.8034682080924855	1	NA
884	833	0.8081395348837209	0.02325581395348837	L
884	869	0.7965116279069767	0.02325581395348837	L
897	725	0.8988095238095238	0.9166666666666666	NA
904	936	0.7590361445783133	0.95783132530120485	NA
907	799	0.8666666666666667	1	NA
909	169	1.8957055214723928	0.9631901840490796	NA
921	921	0.925	0.9375	S
922	966	0.7625	0	O
936	904	0.8129032258064516	1	S
948	988	0.7604790419161677	0	O
965	966	0.8181818181818182	1	NA
966	922	0.8391608391608392	1	NA
966	965	0.8321678321678322	1	NA
988	948	0.764367816091954	0	E
988	1017	0.8045977011494253	0	E
989	994	0.7985074626865671	0	P
989	998	0.7835820895522388	0	P
989	1009	0.753731343283582	0	P
994	989	0.7862595419847328	0	P
994	998	0.7709923664122137	0	P
998	989	0.7846153846153846	0	P
998	994	0.7769230769230769	0	P
1009	989	0.7716535433070866	0.008	P
1015	1019	0.7520661157024794	0.9917355371900828	NA
1017	988	0.9466666666666668	0	E
1019	1015	0.7647058823529411	1	NA
1019	1029	0.773109243697479	1	NA
1021	140	1.0258064516129033	0	G
1023	1027	0.7606837606837606	0.9914529914529916	NA
1027	1023	0.7931034482758621	1	S
1029	1019	0.8	0.01739130434782608	E
1063	1067	0.8217821782178217	0.0099009900990099	C
1063	1071	0.8217821782178217	0.0099009900990099	C
1067	1063	0.8367346938775511	1	NA
1067	1071	0.8367346938775511	1	NA
1071	1063	0.8556701030927835	0	C
1071	1067	0.845360824742268	0	C
1077	1085	0.7849462365591398	0.02150537634408602	C
1085	1077	0.7582417582417582	0.03296703296703297	C
1127	1127	3.4743589743589745	0.9871794871794872	NA
1128	1131	0.8571428571428571	0.03896103896103896	F
1131	1128	0.84	0.01333333333333333	P
1144	1155	0.7887323943661971	0	N
1144	1176	0.7605633802816901	0	N
1155	1144	0.7681159420289855	0	N
1155	1176	0.782608695652174	0	N
1156	1157	0.782608695652174	0	F
1157	1156	0.7681159420289855	0	F
1160	1166	0.8529411764705882	0	C
1166	1160	0.8656716417910447	0	C
1176	1144	0.78125	0	U
1176	1155	0.828125	0	U
1206	1240	0.7758620689655172	0.46551724137931033	N
1206	1249	0.7586206896551724	0.46551724137931033	N
1224	1271	0.9285714285714286	1	S
1240	1206	0.8301886792452831	0.07547169811320754	N
1240	1249	0.7924528301886793	0.07547169811320754	N
1249	1206	0.8653846153846154	1	NA
1249	1240	0.8461538461538461	1	NA
1271	1224	1.0408163265306123	1	S
1319	1326	0.8409090909090909	1	NA
1326	1319	0.813953488372093	0.9767441860465116	NA
1330	1353	0.8333333333333334	0	O
1353	1330	0.9473684210526316	0	O
1356	1384	0.7837837837837838	0.16216216216216217	G
1384	1356	0.8285714285714286	0	G
1429	1429	1.096774193548387	0	E
1447	1476	0.7931034482758621	1	NA
1476	1447	0.8888888888888888	1	NA
1513	1528	0.84	1	S
1513	1543	0.84	1	S
1528	1513	0.7916666666666666	0.875	NA
1541	1582	0.782608695652174	0	N
1543	1513	0.8695652173913043	1	NA
1582	1541	0.8181818181818182	0.8181818181818182	NA
1656	1682	0.7894736842105263	0.05263157894736842	M
1682	1656	0.8333333333333334	0.05555555555555555	M
1690	1803	0.8333333333333334	1	R
1725	1726	0.8823529411764706	0	P
1726	1725	0.8823529411764706	0	P
1760	1801	0.8125	1	NA
1764	1804	0.875	0	P
1772	1814	0.875	0	O
1772	1815	0.875	0	O
1775	1818	0.8125	0.0625	P
1775	1821	0.875	0.0625	P
1775	1822	0.8125	0.0625	P
1801	1760	0.8666666666666667	0	G
1803	1690	0.9333333333333332	1	S
1804	1764	0.9333333333333332	0	H
1814	1772	0.8666666666666667	1	NA
1814	1815	0.8666666666666667	1	NA
1815	1772	0.8666666666666667	0	N
1815	1814	0.8666666666666667	0	N
1818	1775	0.8666666666666667	0	P
1818	1819	0.8	0	P
1818	1820	0.8	0	P
1818	1821	0.8666666666666667	0	P
1819	1818	0.8	0	P
1819	1820	0.8	0	P
1819	1821	0.8	0	P
1820	1818	0.8	0	P
1820	1819	0.8	0	P
1820	1821	0.8	0	P
1821	1775	0.9333333333333332	0	P
1821	1818	0.8666666666666667	0	P
1821	1819	0.8	0	P
1821	1820	0.8	0	P
1821	1822	0.8666666666666667	0	P
1822	1775	0.8	0	P
1822	1821	0.8	0	P
1842	1865	0.8571428571428571	0	O
1842	1913	0.8571428571428571	0	O
1842	1960	0.8571428571428571	0	O
1842	1961	0.8571428571428571	0	O
1845	1947	0.8571428571428571	0.07142857142857142	O
1865	1842	0.7857142857142857	0	O
1865	1913	0.7857142857142857	0	O
1865	1960	0.7857142857142857	0	O
1865	1961	0.7857142857142857	0	O
1913	1842	0.9230769230769232	0	O
1913	1865	0.9230769230769232	0	O
1913	1960	0.9230769230769232	0	O
1913	1961	0.9230769230769232	0	O
1925	1976	0.7692307692307693	1	R
1933	1934	0.8333333333333334	1	NA
1934	1933	0.8333333333333334	0.5	H
1947	1845	1	1	S
1960	1842	0.9166666666666666	0	E
1960	1865	0.9166666666666666	0	E
1960	1913	0.9166666666666666	0	E
1960	1961	0.9166666666666666	0	E
1961	1842	0.9166666666666666	0	E
1961	1865	0.9166666666666666	0	E
1961	1913	0.9166666666666666	0	E
1961	1960	0.9166666666666666	0	E
1976	1925	0.9166666666666666	0.4166666666666667	E
1993	2059	0.9090909090909092	0.9090909090909092	NA
2043	2612	0.9090909090909092	1	NA
2043	2613	0.9090909090909092	1	NA
2043	2830	0.9090909090909092	1	NA
2059	1993	1	1	NA
2074	2176	0.8	0.6	NA
2082	2195	0.8	1	NA
2092	2093	0.9	1	NA
2093	2092	0.9	1	NA
2128	2129	0.8888888888888888	0	G
2129	2128	0.8888888888888888	0	G
2133	2134	0.8888888888888888	0.8888888888888888	NA
2134	2133	0.7777777777777778	1	NA
2158	2599	0.7777777777777778	0.7777777777777778	NA
2167	2303	0.7777777777777778	0.3333333333333333	N
2167	2304	0.7777777777777778	0.3333333333333333	N
2176	2074	0.8888888888888888	0.8888888888888888	NA
2178	2314	0.7777777777777778	1	NA
2180	2181	0.7777777777777778	0	I
2181	2180	0.7777777777777778	0	I
2183	2184	0.8888888888888888	1	S
2184	2183	0.8888888888888888	1	S
2185	2319	0.7777777777777778	1	S
2195	2082	0.8888888888888888	0	F
2241	2242	0.8888888888888888	0	C
2241	2243	0.8888888888888888	0	C
2242	2241	0.8888888888888888	1	NA
2242	2243	0.8888888888888888	1	NA
2243	2241	0.7777777777777778	0	P
2243	2242	0.7777777777777778	0	P
2268	2305	0.875	1	R
2303	2167	0.875	0.625	NA
2303	2304	0.875	0.625	NA
2304	2167	0.875	0.375	N
2304	2303	0.875	0.375	N
2305	2268	0.875	0	L
2305	2480	0.875	0	L
2314	2178	1	0.875	NA
2319	2185	1	1	S
2327	2504	0.875	1	NA
2329	2330	0.875	1	S
2329	2507	0.875	1	S
2329	2508	0.875	1	S
2330	2329	0.875	1	S
2330	2507	0.875	1	S
2330	2508	0.875	1	S
2333	2705	0.875	1	NA
2349	2350	0.875	1	R
2350	2349	0.875	1	NA
2364	2755	0.875	0.25	P
2364	2756	0.875	0.25	P
2392	2394	0.875	1	NA
2393	2394	0.875	0.5	G
2394	2392	0.8181818181818182	0	K
2394	2393	0.8181818181818182	0	K
2401	2402	1	0	L
2402	2401	0.875	0	L
2407	2408	0.875	0	P
2408	2407	1	0	P
2477	2478	0.8571428571428571	1	NA
2478	2477	0.8571428571428571	0	M
2480	2305	1	1	NA
2496	2497	1	1	NA
2497	2496	1	0	U
2497	2498	0.8571428571428571	0	U
2498	2497	0.8571428571428571	1	NA
2504	2327	1	0	H
2504	2699	0.8571428571428571	0	H
2505	2701	0.8571428571428571	0	I
2507	2329	0.8571428571428571	1	S
2507	2330	0.8571428571428571	1	S
2507	2508	0.8571428571428571	1	S
2508	2329	1	1	S
2508	2330	1	1	S
2508	2507	1	1	S
2512	2513	0.8571428571428571	1	NA
2513	2512	0.8571428571428571	1	NA
2514	2705	0.8571428571428571	0	C
2516	2711	0.8571428571428571	0.42857142857142855	M
2520	2717	0.8571428571428571	0	G
2538	2539	1	1	NA
2538	2540	1	1	NA
2539	2538	1	1	NA
2539	2540	1	1	NA
2539	2541	0.8571428571428571	1	NA
2540	2538	1	1	NA
2540	2539	1	1	NA
2540	2541	1	1	NA
2540	2728	0.8571428571428571	1	NA
2541	2539	0.8571428571428571	1	NA
2541	2540	1	1	NA
2541	2728	0.8571428571428571	1	NA
2556	2745	0.8571428571428571	0.42857142857142855	M
2587	2790	0.8571428571428571	1	S
2587	2791	0.8571428571428571	1	S
2599	2158	1	1	NA
2607	2819	0.8571428571428571	0	I
2609	2821	0.8571428571428571	1	NA
2612	2043	1	1	NA
2613	2043	1.1428571428571428	0	M
2614	2615	0.8571428571428571	1	NA
2615	2614	1	0	M
2665	3044	0.8333333333333334	1	NA
2676	2933	0.8333333333333334	1	NA
2698	2706	0.8333333333333334	1	NA
2699	2504	1	1	NA
2701	2505	1	1	NA
2705	2333	1.1666666666666667	1	NA
2705	2514	1	1	NA
2706	2698	0.8333333333333334	1	NA
2711	2516	1	0.5	M
2717	2520	1	0	F
2717	2966	0.8333333333333334	0	F
2722	2723	1	0	I
2723	2722	1	1	NA
2728	2540	1	1	NA
2728	2541	1	1	NA
2729	2730	0.8333333333333334	1	NA
2730	2729	0.8333333333333334	1	NA
2736	3028	0.8333333333333334	0.8333333333333334	NA
2745	2556	1	1	S
2751	2752	1	0.5	J
2752	2751	1	0.5	J
2754	2755	0.8333333333333334	0	C
2754	2756	0.8333333333333334	0	C
2755	2364	1	1	NA
2755	2754	0.8333333333333334	1	NA
2755	2756	0.8333333333333334	1	NA
2756	2364	1.1666666666666667	0	C
2756	2754	1	0	C
2756	2755	1	0	C
2756	2757	0.8333333333333334	0	C
2756	3091	0.8333333333333334	0	C
2757	2756	0.8333333333333334	0.8333333333333334	R
2757	2758	0.8333333333333334	0.8333333333333334	R
2757	2759	0.8333333333333334	0.8333333333333334	R
2757	3022	0.8333333333333334	0.8333333333333334	R
2758	2757	0.8333333333333334	0	P
2758	2759	0.8333333333333334	0	P
2758	3022	0.8333333333333334	0	P
2759	2757	1	0	P
2759	2758	1	0	P
2759	3022	0.8333333333333334	0	P
2790	2587	1	1	R
2790	2791	1	1	R
2791	2587	1	1	NA
2791	2790	1	1	NA
2792	3095	0.8333333333333334	0	G
2801	2802	0.8333333333333334	1	NA
2802	2801	1	1	NA
2802	3102	0.8333333333333334	1	NA
2811	3115	0.8333333333333334	0	C
2811	3116	0.8333333333333334	0	C
2814	3134	0.8333333333333334	1	NA
2815	2816	1	1	NA
2816	2815	1	1	NA
2817	4003	0.8333333333333334	0	C
2819	2607	1	0	C
2821	2609	1	0	G
2821	3148	0.8333333333333334	0	G
2830	2043	1.3333333333333333	1	NA
2843	2844	0.8333333333333334	0.8333333333333334	NA
2843	3178	0.8333333333333334	0.8333333333333334	NA
2844	2843	0.8333333333333334	0.8333333333333334	NA
2844	3178	0.8333333333333334	0.8333333333333334	NA
2933	2676	1	0	D
2933	3293	0.8	0	D
2938	3299	0.8	1	NA
2953	3315	0.8	1	NA
2957	3413	0.8	1	NA
2960	2961	1	1	NA
2961	2960	1	0	E
2966	2717	1	1	NA
2966	3332	0.8	1	NA
